"TIMESTAMP","RECORD","batt_volt_Min","Anonymous1_Avg","Ta_Avg","RH_Avg","DP_Avg","P_Tot","AWS","SDWS","WndSpd_raw_Max","RWS","WD","SDWD","PPFD_Avg","SWin_Avg","SWin_Std","SWout_Avg","LWin_meas_Avg","LWout_meas_Avg","NR01_tK_Avg","NR01_tC_Avg","SWn_Avg","LWn_Avg","Albedo_Avg","Rg_Avg","Rr_Avg","Rn_Avg","LWin_Avg","LWout_Avg","NR01_heat_Avg","Tsky_Avg","Tsrf_Avg","SHF_avg_Avg","SWC_avg_10cm_Avg","SWC_avg_20cm_Avg","SWC_avg_50cm_Avg","Ts_avg_10cm_Avg","Ts_avg_20cm_Avg","Ts_avg_50cm_Avg","SHF_Avg(1)","SHF_Avg(2)","SHF_Avg(3)","SWC_10cm_1_Avg","SWC_10cm_2_Avg","SWC_10cm_3_Avg","SWC_20cm_1_Avg","SWC_20cm_2_Avg","SWC_20cm_3_Avg","SWC_50cm_1_Avg","SWC_50cm_2_Avg","SWC_50cm_3_Avg","Ts_10cm_1_Avg","Ts_10cm_2_Avg","Ts_10cm_3_Avg","Ts_20cm_1_Avg","Ts_20cm_2_Avg","Ts_20cm_3_Avg","Ts_50cm_1_Avg","Ts_50cm_2_Avg","Ts_50cm_3_Avg","CO2dry_Avg","H20dry_Avg","SigStrgthAvg_Min","Tin_7200_Avg"
"TS","RN","","","C","%","C","mm","m/s","m/s","m/s","m/s","deg","deg","umol+1m-2s-1","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","k","C","W+1m-2","W+1m-2","","W+1m-2","W+1m-2","W+1m-2","W+1m-2","W+1m-2","","C","C","","","","","","","","W+1m-2","W+1m-2","W+1m-2","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","m+3m-3","C","C","C","C","C","C","C","C","C","umol+1mol-1","mmol+1mol-1","","C"
"","","Min","Avg","Avg","Avg","Avg","Tot","Smp","Std","Max","Smp","Smp","Smp","Avg","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min","Avg"
"2013-05-14 09:00:00",36,12.27,197.9,20.63422,45.9435,8.598508,0,4.344187,1.327631,8.108552,4.239119,53.78341,12.59699,804.7563,424.7098,33.14164,75.99867,-111.4958,0.9121745,294.1525,21.00249,348.7112,-112.408,0.178929,313.214,76.91085,236.3032,313.0009,425.4089,0,-0.5722414,21.15956,-6.687256,0.2502461,0.3574302,0.365222,17.80892,18.30285,15.77088,-5.911245,-7.414386,-6.736135,0.2528378,0.2271855,0.270715,0.3543678,0.3609278,0.356995,0.3613861,0.37176,0.3625199,18.5532,16.91318,17.96038,18.8063,17.43463,18.66762,15.98936,15.39236,15.93091,394.9017,12.03296,78.76161,22.6249
"2013-05-14 09:30:00",37,12.39,218.4,21.39076,41.52163,7.784444,0,4.1295,1.300319,8.127562,3.969905,69.44457,15.92376,980.2893,509.183,23.48975,89.95554,-114.8143,6.424348,295.0629,21.91294,419.2275,-121.2387,0.1766926,394.3687,96.37988,297.9888,314.9627,436.2014,0,-0.1460398,23.0085,-2.874179,0.2498424,0.3570531,0.3651944,17.7933,18.22841,15.77317,-4.081624,-1.801631,-2.739283,0.2526039,0.2264206,0.2705028,0.3540939,0.3604522,0.3566133,0.3613744,0.3716711,0.3625378,18.52373,16.89725,17.95892,18.73088,17.3755,18.57885,15.99674,15.39111,15.93168,394.6024,11.4291,78.75453,23.53267
"2013-05-14 10:00:00",38,12.66,233.6,21.87567,39.99741,7.68426,0,3.947817,1.177811,7.017533,3.811535,73.74052,15.04967,1141.144,588.4526,22.41009,102.5712,-116.446,13.93317,295.791,22.64097,485.8813,-130.3792,0.174335,472.0066,116.5044,355.5022,317.5884,447.9675,0,0.4209113,24.98544,1.968613,0.2494228,0.3566846,0.3651222,17.83602,18.15942,15.77593,-1.887443,3.812937,3.980345,0.2523617,0.2256383,0.2702683,0.3538067,0.3599522,0.356295,0.3615678,0.3717155,0.3620833,18.56379,16.92078,18.02348,18.6626,17.31701,18.49866,16.00712,15.39023,15.93045,395.7303,11.39787,78.74655,24.07934
"2013-05-14 10:30:00",39,12.83,246,22.69499,39.32818,8.167099,0,3.481245,1.173939,7.191912,3.350146,69.88145,15.7187,1255.634,640.6855,90.97031,109.7227,-118.7745,21.06911,296.7841,23.63414,530.9628,-139.8436,0.1706439,521.9109,130.7918,391.1191,321.12,460.9637,0,1.178151,27.12273,7.140997,0.249103,0.356315,0.3650903,17.93809,18.09781,15.77696,0.746254,10.72844,9.948298,0.2522444,0.2248561,0.2702083,0.3534606,0.3594511,0.3560333,0.3614355,0.3717839,0.3620516,18.6718,16.99377,18.1487,18.5961,17.2709,18.42643,16.01243,15.38954,15.92891,394.1473,11.71962,78.72581,24.81008
"2013-05-14 11:00:00",40,12.99,257.8,23.37683,39.51276,8.839151,0,3.340792,0.9759898,6.424079,3.19135,59.33927,17.13154,1200.199,603.823,141.154,101.7552,-116.9449,22.76401,297.7335,24.58349,502.0678,-139.7089,0.1677895,486.8781,124.5192,362.3589,328.6033,468.3122,0,2.756022,28.31119,11.7888,0.2487709,0.3559424,0.3650939,18.11522,18.04913,15.77563,4.078978,18.54236,12.74506,0.2520494,0.2240794,0.2701839,0.3531255,0.3589922,0.3557094,0.3614039,0.3716555,0.3622222,18.8654,17.12182,18.35843,18.55074,17.23084,18.36582,16.01668,15.38509,15.92512,391.2989,12.31448,78.70441,25.42611
"2013-05-14 11:30:00",41,12.9,262.3,23.68042,39.66145,9.141554,0,3.394649,1.52074,11.25434,3.228361,66.93001,17.92745,1083.365,544.9284,274.1204,92.64159,-88.94177,20.92096,297.8608,24.7108,452.2868,-109.8627,0.1681138,455.9866,113.5626,342.4241,357.3808,467.2435,0,8.58864,28.1145,17.1794,0.2485487,0.3556093,0.3651346,18.36636,18.01519,15.77533,8.07346,24.27274,19.19201,0.2520111,0.2235105,0.2701244,0.3527778,0.3585978,0.3554522,0.3614039,0.3716672,0.3623328,19.1369,17.31598,18.64621,18.52188,17.20237,18.32132,16.02282,15.38369,15.9195,388.3431,12.49105,78.67482,25.47218
"2013-05-14 12:00:00",42,13.39,269.3,24.61551,33.29195,7.409374,0,4.885129,1.565567,9.947023,4.68163,77.03352,16.53212,1655.567,832.7194,39.13396,139.9282,-120.1187,37.04206,298.914,25.76406,692.7912,-157.1608,0.168,712.6007,176.9703,535.6304,332.5406,489.7014,0,3.582789,31.69936,21.6787,0.2482985,0.3552826,0.3650759,18.68105,17.99873,15.7727,12.04054,28.6211,24.37444,0.2519739,0.2228389,0.2700828,0.3524711,0.3582006,0.3551761,0.3613739,0.3716761,0.3621777,19.46858,17.5738,19.00077,18.51322,17.19172,18.29124,16.02502,15.37851,15.91456,389.772,11.13642,78.6703,26.89215
"2013-05-14 12:30:00",43,13,277.9,25.13365,33.07292,7.769234,0,4.861433,1.461842,9.126252,4.701007,73.14185,14.71433,1527.083,756.4727,218.7963,125.7091,-116.8329,37.9858,299.4829,26.33294,630.7635,-154.8187,0.1633754,639.6397,163.6949,475.9448,339.2838,494.1026,0,4.97766,32.36991,26.69271,0.2481129,0.355023,0.3649952,19.04597,18.00031,15.77092,16.07152,34.01552,29.99109,0.2519172,0.2222283,0.2701933,0.3521956,0.357955,0.3549183,0.3613889,0.3716283,0.3619683,19.83662,17.86926,19.43203,18.52431,17.19623,18.28038,16.02569,15.37525,15.9118,389.2918,11.42468,78.64989,27.21567
"2013-05-14 13:00:00",44,13.1,284.3,25.61436,36.03204,9.464298,0,4.389286,1.428799,9.032201,4.109603,84.93416,20.44659,1478.463,743.5236,290.1669,125.2245,-102.1998,40.37489,300.0406,26.89065,618.2991,-142.5747,0.1662301,641.3238,165.5994,475.7243,357.3253,499.9,0,8.587249,33.25715,30.60413,0.2479994,0.3547087,0.3649844,19.46882,18.02251,15.76919,20.22471,38.4863,33.10138,0.2519333,0.2217533,0.2703117,0.3519861,0.357565,0.354575,0.3614022,0.3717127,0.3618383,20.25199,18.20869,19.94579,18.55606,17.22114,18.29034,16.0291,15.37074,15.90775,388.7933,12.84327,78.6268,27.73877
"2013-05-14 13:30:00",45,13.11,288.8,25.64766,37.23877,9.981331,0,4.206636,1.418486,8.188549,4.026842,84.09848,16.74578,1281.104,637.152,322.4409,109.1772,-79.11637,36.3702,300.1959,27.04591,527.9749,-115.4866,0.1705706,558.0357,145.5474,412.4883,381.3606,496.8472,0,13.21875,32.78572,34.34742,0.2479793,0.3545894,0.3649063,19.94075,18.06612,15.76475,23.53032,43.22958,36.28235,0.2520578,0.2213522,0.2705278,0.3517939,0.3572939,0.3546805,0.3613844,0.3715672,0.3617672,20.70768,18.58733,20.52722,18.61139,17.26385,18.32312,16.02978,15.36539,15.89907,389.2334,13.29973,78.63155,27.67756
"2013-05-14 14:00:00",46,12.84,282.1,23.9925,45.97923,11.60145,0,3.563941,1.767744,9.109241,3.317348,85.8279,21.30644,781.1423,374.6216,274.8758,66.08974,-51.45884,13.84542,297.6374,24.48745,308.5319,-65.30426,0.1775488,323.1628,79.93517,243.2276,393.5687,458.8729,0,15.48499,26.76583,35.88841,0.2481516,0.3543207,0.3649113,20.43534,18.12962,15.76016,26.11456,45.14986,36.4008,0.2521955,0.2213405,0.2709189,0.3515722,0.3570411,0.3543489,0.3613706,0.3714216,0.3619417,21.17928,18.99652,21.13021,18.68608,17.32446,18.37831,16.02862,15.36015,15.89172,388.8004,14.8709,78.64447,24.82079
"2013-05-14 14:30:00",47,12.79,254.6,22.38484,55.07797,12.87331,0.3,3.333593,2.02202,10.39468,3.021953,109.7887,24.76598,662.1024,314.9514,260.1262,54.15104,-40.35455,10.1187,294.7563,21.60637,260.8004,-50.47326,0.18663,274.5969,64.26974,210.3271,387.6862,438.1595,0,14.3882,23.32684,33.14772,0.2486498,0.3543433,0.3649229,20.90063,18.21296,15.75565,28.21684,40.44873,30.77759,0.2525667,0.2217505,0.2716322,0.351655,0.3569455,0.3544294,0.3613722,0.3714817,0.361915,21.62162,19.4138,21.66646,18.77927,17.40554,18.45407,16.02797,15.35254,15.88646,387.1202,16.09976,78.64651,22.27076
"2013-05-14 15:00:00",48,12.72,234.1,22.58543,55.35362,13.1986,0,1.759196,0.7686934,4.629038,1.673335,76.37254,17.89474,370.9197,165.9588,47.98753,27.37745,-47.14358,0.3905398,295.5716,22.42159,138.5813,-47.53412,0.1651246,118.8152,27.76799,91.04721,385.6032,433.1373,0,14.01865,22.48596,29.0123,0.2492044,0.3544337,0.3650889,21.24979,18.31264,15.74983,27.44166,33.24899,26.34624,0.2529128,0.2224211,0.2722794,0.3517117,0.3571344,0.354455,0.3613772,0.37181,0.3620794,21.94928,19.77069,22.0294,18.89204,17.50127,18.5446,16.02925,15.34494,15.8753,386.4082,16.29698,78.65089,22.96121
"2013-05-14 15:30:00",49,12.94,226.6,22.36313,55.92072,13.14873,0,2.771543,0.8580905,5.254925,2.672868,70.60865,15.28368,717.1362,340.3838,150.1227,56.44521,-55.94392,3.331481,295.8667,22.71674,283.9386,-59.27541,0.1647567,284.4399,59.77669,224.6632,378.5371,437.8125,0,12.6926,23.27609,24.43625,0.2495587,0.3546341,0.3650789,21.44702,18.42368,15.74349,24.86924,26.75646,21.68304,0.2531928,0.2229528,0.2725305,0.3516789,0.3574361,0.3547872,0.3613777,0.3715656,0.3622933,22.11965,20.02266,22.19875,19.01174,17.60772,18.65156,16.02401,15.33979,15.86669,385.2072,16.29304,78.64548,23.34381
"2013-05-14 16:00:00",50,12.94,228.4,23.27514,53.84204,13.37327,0,2.492822,0.7658669,4.75219,2.336772,82.4751,20.26617,761.7197,361.4839,256.3626,61.13105,-82.63757,5.590968,297.0173,23.86735,300.3528,-88.22855,0.164851,278.8463,66.72202,212.1243,358.6585,446.887,0,8.863559,24.79041,22.06536,0.249828,0.3548968,0.3649763,21.52615,18.53853,15.73951,21.9185,23.75638,20.5212,0.2534144,0.2232678,0.2728017,0.3518678,0.3577111,0.3551117,0.36139,0.37141,0.3621289,22.16299,20.17669,22.23877,19.12962,17.72493,18.76104,16.02494,15.33339,15.86018,384.1481,16.45461,78.63725,24.38994
"2013-05-14 16:30:00",51,13.17,241,25.3202,45.13517,12.56178,0,2.925809,1.418164,7.097055,2.62297,153.7795,26.0596,1217.237,589.3734,212.7076,103.2537,-86.52042,11.8634,299.4045,26.2545,486.1198,-98.38382,0.1733165,502.853,115.1171,387.7359,369.1228,467.5067,0,10.88774,28.17584,23.4791,0.2498165,0.3549763,0.3648102,21.55919,18.64557,15.73308,20.09128,25.65504,24.691,0.253505,0.2229178,0.2730266,0.3520617,0.3577833,0.3550839,0.3613861,0.3713561,0.3616883,22.15329,20.26588,22.25841,19.23439,17.83173,18.87059,16.0213,15.32535,15.85258,384.274,15.63161,78.58312,26.82136
"2013-05-14 17:00:00",52,12.77,257.5,24.67504,42.51817,11.08802,0,3.788044,1.49807,7.142413,3.449775,160.9376,24.20518,589.515,278.9925,184.2658,47.77234,-54.7775,2.3738,298.494,25.34398,231.2202,-57.1513,0.1698291,224.215,50.14614,174.0689,395.3782,452.5295,0,15.82032,25.71763,26.81816,0.2495939,0.3550402,0.3648387,21.62349,18.74512,15.72686,20.33069,29.93835,30.18544,0.2534372,0.2224444,0.2729,0.3520739,0.3577977,0.3552489,0.3613878,0.3714072,0.3617211,22.16006,20.35554,22.35486,19.33124,17.93552,18.96859,16.01823,15.32067,15.84169,387.2745,14.28625,78.573,25.57688
"2013-05-14 17:30:00",53,12.76,253.2,23.4326,46.62378,11.36046,0,2.699092,1.049052,6.035127,2.546618,104.8891,19.25196,305.7834,137.3662,17.65359,22.97218,-55.73209,-3.695243,296.8953,23.74535,114.394,-52.03685,0.1675934,81.63412,19.27694,62.35718,384.8225,436.8594,0,13.86599,23.1201,24.26957,0.2495909,0.3551374,0.3649681,21.74722,18.83218,15.72172,22.06605,27.07333,23.66933,0.2533744,0.2225533,0.272845,0.3520311,0.3579527,0.3554283,0.3613944,0.3713839,0.3621261,22.23145,20.4848,22.52539,19.40814,18.03113,19.05728,16.01697,15.31284,15.83536,388.2103,14.55811,78.63216,23.98323
"2013-05-14 18:00:00",54,12.8,242.4,22.19426,52.56209,12.05016,0,2.01608,0.9000981,4.775339,1.911602,94.86088,18.43925,437.3766,205.4945,54.82619,36.0158,-72.01251,1.510248,295.8279,22.67789,169.4787,-73.52276,0.1736783,133.482,37.52605,95.95597,362.2384,435.7611,0,9.557611,22.9326,18.7529,0.249785,0.3552548,0.3649087,21.86277,18.91396,15.71703,22.16191,19.81005,14.28673,0.2535811,0.2226889,0.273085,0.3520922,0.3579956,0.3556767,0.3613894,0.3713239,0.3620127,22.32375,20.61487,22.64968,19.48001,18.11962,19.14223,16.01471,15.30958,15.82681,386.2145,15.23107,78.65889,22.99084
"2013-05-14 18:30:00",55,13.08,237.5,23.50048,47.04117,11.56639,0,2.298597,0.6657688,4.355207,2.201225,118.1217,16.67135,683.8386,325.2712,78.01494,62.32494,-77.27519,6.679019,297.3239,24.17389,262.9463,-83.95421,0.1893797,247.996,69.00395,178.992,365.834,449.7882,0,10.26393,25.28767,16.22588,0.2497419,0.355235,0.36479,21.90297,18.99097,15.71226,20.45424,16.31315,11.91023,0.2536106,0.2224372,0.2731778,0.3522533,0.3579617,0.35549,0.3613867,0.3711939,0.3617894,22.35406,20.69372,22.66112,19.54585,18.20522,19.22184,16.01465,15.30132,15.8208,385.2062,14.73566,78.64806,24.69474
"2013-05-14 19:00:00",56,12.73,242.7,23.23166,51.12759,12.57647,0,1.9518,0.5461109,3.58793,1.79903,83.86468,22.66142,469.8098,221.785,89.79641,41.58776,-86.7455,0.3883808,297.3145,24.16452,180.1972,-87.13388,0.1810694,135.0395,41.97615,93.06334,356.3003,443.4341,0,8.39952,24.22644,16.90265,0.2496318,0.3552154,0.3647896,21.90161,19.06482,15.70927,19.24152,16.84224,14.6242,0.2537022,0.2221033,0.27309,0.352215,0.3579505,0.3554806,0.3613955,0.3712294,0.3617439,22.3465,20.71778,22.64056,19.60927,18.28625,19.29894,16.01454,15.29923,15.81404,383.824,15.72604,78.65228,24.34805
"2013-05-14 19:30:00",57,12.49,242,22.8277,51.81099,12.41916,0,1.493347,0.5951985,3.347174,1.398452,89.43929,20.41864,197.3329,92.17643,25.57715,16.17037,-61.37286,-4.139869,296.2985,23.14848,76.00607,-57.23299,0.1759866,30.80357,12.0305,18.77307,375.6484,432.8814,0,12.11875,22.44422,15.99301,0.2496041,0.3556224,0.3649592,21.91567,19.13194,15.70625,19.29084,15.87514,12.81303,0.2536261,0.2221,0.2730861,0.3522066,0.3579633,0.3566972,0.3614033,0.3714472,0.3620272,22.34704,20.74162,22.65834,19.66721,18.36126,19.36734,16.01532,15.29609,15.80733,386.5723,15.57271,78.69759,23.29901
"2013-05-14 20:00:00",58,12.47,235.2,22.35567,50.57124,11.61556,0,1.721709,0.6043655,3.555195,1.640646,116.1402,17.57595,104.0743,47.31048,4.207768,8.142247,-61.008,-7.020727,295.4421,22.29209,39.16824,-53.98727,0.1723121,-13.69752,1.121521,-14.81904,370.9825,424.9698,0,11.24933,21.08375,13.2652,0.2495861,0.3556148,0.3649535,21.9323,19.1921,15.70455,18.95326,12.92889,7.913445,0.2535872,0.2220928,0.2730783,0.3521794,0.3581094,0.3565555,0.3613878,0.3715439,0.3619289,22.35281,20.77213,22.67197,19.71845,18.42956,19.4283,16.01755,15.29292,15.80318,390.1555,14.75908,78.70685,22.58821
"2013-05-14 20:30:00",59,12.47,226.3,21.88556,51.06445,11.32969,0,2.049985,0.6624854,3.602363,1.973376,142.6772,15.65851,60.72353,25.58443,6.018937,4.569178,-68.02946,-9.655639,294.7282,21.57827,21.01526,-58.37382,0.1786409,-42.44502,-5.086462,-37.35856,359.8006,418.1744,0,9.088767,19.90078,9.49194,0.2496302,0.3555426,0.364907,21.90298,19.24365,15.70261,17.34635,8.662219,2.467253,0.2536594,0.2221417,0.2730894,0.3524205,0.3583578,0.3558494,0.3613972,0.3711855,0.3621383,22.32891,20.77304,22.60699,19.76087,18.48894,19.48115,16.01961,15.29104,15.79717,391.0713,14.50878,78.70904,21.943
"2013-05-14 21:00:00",60,12.41,217.3,21.0604,51.28416,10.62602,0,2.270061,0.4448102,3.860963,2.24163,161.4326,9.064898,34.40143,13.94111,4.323932,2.445567,-59.97484,-10.23836,293.9957,20.84569,11.49554,-49.73648,0.1699357,-46.03373,-7.792791,-38.24094,363.619,413.3555,0,9.825823,19.05277,5.552711,0.2495111,0.3555817,0.3648864,21.81184,19.289,15.70377,14.84461,4.168496,-2.354971,0.2535772,0.2221261,0.27283,0.3523989,0.35847,0.3558761,0.3613867,0.3713344,0.3619383,22.25847,20.72968,22.44736,19.79868,18.54422,19.52411,16.02259,15.293,15.79572,394.4909,13.86087,78.70866,21.15191
"2013-05-14 21:30:00",61,12.39,207.3,20.05089,57.24423,11.35303,0,1.733673,0.2272718,2.352536,1.724634,153.8284,5.84867,7.644134,0.4671037,1.860203,0.1346335,-54.71483,-11.07123,292.7108,19.56075,0.3324703,-43.64361,-0.03383201,-54.24773,-10.93659,-43.31113,361.5212,405.1649,0,9.381741,17.59468,1.967883,0.2494248,0.3556451,0.3649068,21.6626,19.32683,15.70462,12.03876,0.3949868,-6.530094,0.2535806,0.22209,0.2726039,0.3523817,0.3585755,0.3559783,0.3613744,0.3713117,0.3620344,22.13404,20.6387,22.21507,19.83068,18.59108,19.55871,16.02771,15.29186,15.79429,397.0278,14.50768,78.70174,20.12811
"2013-05-14 22:00:00",62,12.36,196.5,20.13697,55.54214,10.97804,0,1.273384,0.1614886,1.683645,1.239835,116.305,13.14768,0.5105079,-2.416641,1.020686,-0.458098,-59.69117,-14.55512,292.4782,19.32826,-1.958543,-45.13605,0.111919,-62.10781,-15.01322,-47.0946,355.223,400.359,0,8.156237,16.72668,-0.7317358,0.2493278,0.3557816,0.3648922,21.47161,19.35075,15.70549,9.293092,-2.370636,-9.117663,0.2536011,0.2220472,0.272335,0.352535,0.3586039,0.3562061,0.3613777,0.3713516,0.3619472,21.97046,20.50763,21.93672,19.84698,18.62521,19.58004,16.032,15.29274,15.79173,397.1044,14.18826,78.70151,20.03503
"2013-05-14 22:30:00",63,12.37,185,19.75592,55.67852,10.66035,0,1.443606,0.2829442,2.115036,1.395341,109.5861,14.81075,0.2639447,-2.810165,0.2623536,-0.5681255,-67.66041,-17.8578,291.958,18.80801,-2.242039,-49.80261,0.194095,-70.47057,-18.42592,-52.04465,344.3087,394.1113,0,5.99915,15.59124,-2.938745,0.2491117,0.3558342,0.3648989,21.25159,19.3639,15.70838,6.800667,-4.692286,-10.92462,0.2535311,0.2218111,0.2719928,0.3526328,0.3587322,0.3561378,0.3613794,0.3713028,0.3620144,21.77762,20.34606,21.63109,19.85703,18.64926,19.58541,16.03788,15.29431,15.79294,397.9852,13.93394,78.68619,19.56763
"2013-05-14 23:00:00",64,12.34,175.4,19.14225,57.92196,10.68042,0,1.366782,0.2856644,2.199216,1.343932,111.3028,10.47312,0.2473805,-2.305365,0.4961693,-0.5081922,-53.89338,-14.84104,291.5658,18.41584,-1.797173,-39.05234,0.1892731,-56.19873,-15.34923,-40.84951,355.8669,394.9192,0,8.308546,15.73887,-5.416052,0.248867,0.355875,0.3650793,21.01812,19.36387,15.71266,4.534395,-7.657558,-13.12499,0.2534033,0.2215322,0.2716655,0.3526222,0.3588278,0.356175,0.3615905,0.3714105,0.3622366,21.57123,20.17258,21.31056,19.8523,18.66258,19.57675,16.04474,15.29938,15.79385,400.9352,13.96757,78.66667,19.07604
"2013-05-14 23:30:00",65,12.32,171.5,18.87609,59.79095,10.90751,0,1.341798,0.1887961,1.927981,1.310011,109.7088,12.46714,0.2403857,-2.281022,0.7366281,-0.3111762,-53.77234,-13.30948,291.3352,18.18523,-1.969846,-40.46286,0.1104482,-56.05336,-13.62066,-42.43271,354.6932,395.1561,0,8.048977,15.78159,-7.168068,0.2486126,0.3559526,0.36512,20.77192,19.3503,15.71654,2.444294,-9.826722,-14.12178,0.2533083,0.2212839,0.2712455,0.3526222,0.3588333,0.3564022,0.3616545,0.37152,0.3621855,21.34679,19.98174,20.98722,19.83767,18.66146,19.55177,16.05224,15.3025,15.79489,404.8851,14.15911,78.66028,18.83385
"2013-05-15 00:00:00",66,12.3,168.4,18.56378,61.49905,11.03808,0,1.308144,0.1864496,1.794125,1.284037,108.7135,10.99583,0.2968086,-2.252124,0.6485704,-0.2484661,-55.04647,-14.24648,290.8729,17.72293,-2.003658,-40.79999,0.09468706,-57.2986,-14.49495,-42.80365,350.8323,391.6323,0,7.290248,15.13581,-8.31532,0.2483133,0.3557837,0.3650137,20.52543,19.32369,15.72132,0.7310146,-11.12246,-14.55452,0.2531461,0.2209861,0.2708078,0.3526272,0.3586894,0.3560344,0.3615722,0.3713067,0.3621622,21.11461,19.78561,20.67606,19.80849,18.65036,19.51222,16.05889,15.30859,15.79648,403.9923,14.27868,78.65158,18.47141
"2013-05-15 00:30:00",67,12.29,164.8,18.44344,61.99992,11.04718,0,1.310916,0.2650999,1.918634,1.290934,132.7204,10.00035,0.2485039,-2.509875,0.4142982,-0.1902052,-61.06569,-15.3818,290.699,17.54904,-2.319669,-45.68389,0.07693996,-63.57557,-15.572,-48.00356,343.8434,389.5273,0,5.893958,14.74772,-9.376334,0.2480113,0.3557887,0.3650118,20.28355,19.28748,15.72659,-0.6629019,-12.35966,-15.10643,0.2529439,0.2206633,0.2704266,0.3526778,0.3586533,0.356035,0.3613467,0.3713172,0.3623717,20.88611,19.58957,20.37496,19.77222,18.62734,19.46289,16.06825,15.31312,15.79841,403.5807,14.28201,78.65269,18.3219
"2013-05-15 01:00:00",68,12.28,160.7,17.59058,65.796,11.11796,0,0.5637053,0.1998415,1.018443,0.4856178,167.3282,30.14739,0.2411369,-3.726914,0.9884577,-1.042203,-71.48558,-17.84255,289.9147,16.76475,-2.684711,-53.64303,0.2613803,-75.21249,-18.88475,-56.32774,329.0786,382.7216,0,2.858225,13.48113,-10.38737,0.247638,0.355735,0.3650683,20.05008,19.23867,15.7317,-1.906486,-13.44235,-15.81327,0.2526894,0.2202345,0.26999,0.3526694,0.3583989,0.3561366,0.3613389,0.3714361,0.36243,20.66144,19.39844,20.09038,19.72161,18.59239,19.40201,16.07519,15.31926,15.80064,413.0003,14.38161,78.64452,17.4291
"2013-05-15 01:30:00",69,12.26,152.9,16.82937,69.05269,11.13334,0,0.9274558,0.7628244,2.42572,0.8022149,80.68122,29.76539,0.2234585,-2.454917,0.5120155,-0.2471215,-67.32151,-14.34835,288.6947,15.54468,-2.207796,-52.97316,0.0836623,-69.77644,-14.59548,-55.18096,326.5358,379.509,0,2.325005,12.87874,-11.74542,0.2473709,0.3556283,0.3651507,19.82148,19.1844,15.73816,-3.083365,-15.05112,-17.10179,0.2526311,0.2199428,0.2695389,0.3526811,0.3583494,0.3558544,0.3613389,0.3716455,0.3624677,20.44055,19.20885,19.81505,19.66695,18.54972,19.33653,16.08402,15.32514,15.80533,410.4594,14.4003,78.61549,16.73079
"2013-05-15 02:00:00",70,12.25,144.4,16.24686,72.11292,11.2201,0,1.999334,0.3616698,2.946038,1.992075,81.61594,4.880958,0.2806469,-2.82777,0.6819613,-0.4891445,-70.85876,-13.5145,288.5074,15.35741,-2.338626,-57.34426,0.1511307,-73.68653,-14.00364,-59.6829,321.978,379.3222,0,1.359842,12.84342,-13.33008,0.2470937,0.3554176,0.3651806,19.5941,19.1234,15.74544,-4.3326,-17.01328,-18.64436,0.2525305,0.2195433,0.2692072,0.3524605,0.3581222,0.35567,0.3613533,0.3715822,0.3626061,20.22112,19.02163,19.53955,19.60389,18.5048,19.2615,16.09431,15.33257,15.80944,415.8051,14.4845,78.61461,16.2163
"2013-05-15 02:30:00",71,12.24,140.1,16.2221,73.46047,11.48636,0,1.990183,0.3579896,2.9852,1.961564,89.31021,9.713281,0.2673788,-2.345329,0.4315706,0.2536634,-65.8243,-11.0146,288.4916,15.34164,-2.598992,-54.80971,-0.1234887,-68.16963,-10.76093,-57.4087,326.926,381.7357,0,2.407847,13.29724,-14.67328,0.2467648,0.3553953,0.3652361,19.36465,19.05527,15.7516,-5.58815,-18.78468,-19.64702,0.2523211,0.2191367,0.2688366,0.3524678,0.3581778,0.3555405,0.3615522,0.3716078,0.3625483,19.99796,18.82984,19.26613,19.53414,18.45162,19.18004,16.10198,15.34076,15.81206,419.8175,14.72676,78.60278,16.12387
"2013-05-15 03:00:00",72,12.22,140,16.01771,74.83097,11.56794,0,1.901363,0.2539569,2.612877,1.886508,94.62556,7.159538,0.2625754,-2.25317,0.6865137,-0.2481724,-56.6605,-11.30007,288.4336,15.28357,-2.004997,-45.36043,0.08495979,-58.91367,-11.54824,-47.36543,335.7732,381.1336,0,4.233218,13.18399,-15.41271,0.2464557,0.3552379,0.3651715,19.13675,18.98414,15.75961,-6.695353,-19.71141,-19.83138,0.2521744,0.2186789,0.2685139,0.3523767,0.3579861,0.3553511,0.3615722,0.3716416,0.3623005,19.77238,18.6353,19.00257,19.46063,18.39386,19.09794,16.11384,15.34725,15.81774,420.7523,14.78489,78.62,15.97851
