file_info;;;;;;;corrected_fluxes_and_quality_flags;;;;;;;;;;;;;;;storage_fluxes;;;;vertical_advection_fluxes;;gas_densities_concentrations_and_timelags;;;;;;;;;;air_properties;;;;;;;;;;;;;unrotated_wind;;;rotated_wind;;;;;;rotation_angles_for_tilt_correction;;;turbulence;;;;;;footprint;;;;;;;;uncorrected_fluxes;;;;;;;;;;statistical_flags;;;;;;;;;;;;spikes;;;;;;variances;;;;;;covariances;;;custom_variables;;;;
filename;date;time;DOY;daytime;file_records;used_records;Tau;qc_Tau;rand_err_Tau;H;qc_H;rand_err_H;LE;qc_LE;rand_err_LE;co2_flux;qc_co2_flux;rand_err_co2_flux;h2o_flux;qc_h2o_flux;rand_err_h2o_flux;H_strg;LE_strg;co2_strg;h2o_strg;co2_v-adv;h2o_v-adv;co2_molar_density;co2_mole_fraction;co2_mixing_ratio;co2_time_lag;co2_def_timelag;h2o_molar_density;h2o_mole_fraction;h2o_mixing_ratio;h2o_time_lag;h2o_def_timelag;sonic_temperature;air_temperature;air_pressure;air_density;air_heat_capacity;air_molar_volume;water_vapor_density;e;es;specific_humidity;RH;VPD;Tdew;u_unrot;v_unrot;w_unrot;u_rot;v_rot;w_rot;wind_speed;max_speed;wind_dir;yaw;pitch;roll;u*;TKE;L;(z-d)/L;bowen_ratio;T*;model;x_peak;x_offset;x_10%;x_30%;x_50%;x_70%;x_90%;un_Tau;Tau_scf;un_H;H_scf;un_LE;LE_scf;un_co2_flux;co2_scf;un_h2o_flux;h2o_scf;spikes;amplitude_resolution;drop_out;absolute_limits;skweness_kurtosis;skweness_kurtosis;discontinuities;discontinuities;timelag;timelag;attack_angle;non_steady_wind;u_spikes;v_spikes;w_spikes;ts_spikes;co2_spikes;h2o_spikes;u_var;v_var;w_var;ts_var;co2_var;h2o_var;w/ts_cov;w/co2_cov;w/h2o_cov;co2;h2o;co2;h2o;dew point
;[yyyy-mm-dd];[HH:MM];[ddd.ddd];[T/F];[#];[#];[kg+1m-1s-2];[#];[kg+1m-1s-2];[W+1m-2];[#];[W+1m-2];[W+1m-2];[#];[W+1m-2];[µmol+1s-1m-2];[#];[µmol+1s-1m-2];[mmol+1s-1m-2];[#];[mmol+1s-1m-2];[W+1m-2];[W+1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[µmol+1s-1m-2];[mmol+1s-1m-2];[mmol+1m-3];[µmol+1mol_a-1];[µmol+1mol_d-1];[s];[T/F];[mmol+1m-3];[mmol+1mol_a-1];[mmol+1mol_d-1];[s];[T/F];[K];[K];[Pa];[kg+1m-3];[J+1kg-1K-1];[m+3mol-1];[kg+1m-3];[Pa];[Pa];[kg+1kg-1];[%];[Pa];[K];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[m+1s-1];[deg_from_north];[°];[°];[°];[m+1s-1];[m+2s-2];[m];[#];[#];[K];--;[m];[m];[m];[m];[m];[m];[m];[kg+1m-1s-2];[#];[W+1m-2];[#];[W+1m-2];[#];[µmol+1s-1m-2];[#];[mmol+1s-1m-2];[#];HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFu/v/w/ts/co2/h2o/ch4/none;SFu/v/w/ts/co2/h2o/ch4/none;HFco2/h2o/ch4/none;SFco2/h2o/ch4/none;HFaa;HFU;[#];[#];[#];[#];[#];[#];[m+2s-2];[m+2s-2];[m+2s-2];[K+2];--;--;[m+1K+1s-1];--;--;--;--;--;--;--
2013-03-23T020000_AIU-0685.ghg;23.03.2013;2:30;82.104;F;36000;36000;0.194339727;1;7.61E-03;-23.35578828;2;1.957991707;0.687700653;4;0.459256082;0.575529914;1;0.496703172;1.51E-02;4;1.01E-02;-0.102773681;4.34E-02;2.36E-02;9.51E-04;1.55E-11;6.81E-14;17.93615605;391.7017732;392.3794292;0.3;F;79.08186711;1.727042711;1.730030548;1.95;F;259.5837395;259.4415572;99318.34664;1.332797277;1005.946726;2.17E-02;1.43E-03;171.4790094;212.0946277;1.07E-03;80.85023712;40.61561829;256.8498144;-1.301598776;0.402778345;0.103860054;1.366446736;3.96E-14;8.62E-16;1.366446736;5.661971508;17.19462581;162.8053742;4.359106912;-9999;0.379154848;0.560462135;207.2786159;6.72E-03;-33.96214354;-4.59E-02;kljun_04;34.3804165;-5.217360844;11.80168443;29.38786292;44.81834522;62.85836643;94.1732872;0.191600802;1.014294957;-22.98631857;1.015339726;0.555462156;1.238069317;0.464860817;1.238069317;1.22E-02;1.238069317;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF01000099;HF00000000;SF00000000;HF0100;SF0100;HF0;HF1;22;53;5;0;14;0;0.55614665;0.405422723;0.159354898;4.58E-02;0.597510109;3.01E-04;-1.71E-02;1.01E-02;2.65E-04;17.93758403;79.0883126;391.7017524;1.727042067;-16.36908604
2013-03-23T023000_AIU-0685.ghg;23.03.2013;3:00;82.124;F;36000;36000;0.243321398;5;1.36E-02;-24.14393947;5;1.943658808;2.980696512;5;0.582855298;-0.346823889;7;0.648874103;6.53E-02;5;1.28E-02;-0.227868798;-1.72E-02;5.43E-02;-3.76E-04;-8.05E-12;-3.51E-14;18.01969573;393.2178812;393.8940206;0.25;F;78.66310177;1.716551637;1.719503253;0.25;T;259.3644205;259.2232209;99318.34664;1.333925138;1005.939874;2.17E-02;1.42E-03;170.4379127;208.3467039;1.07E-03;81.80494798;37.90879114;256.7769591;-1.484788888;1.059995327;2.26E-02;1.824472807;2.04E-14;-4.47E-16;1.824472807;5.488919594;35.52315752;144.4768425;0.711228422;-9999;0.424225199;0.759826445;280.8530888;4.96E-03;-8.100099885;-4.24E-02;kljun_04;38.9914574;-5.91710409;13.38450556;33.32931133;50.82930274;71.28881981;106.8036426;0.240062531;1.013575075;-23.67227419;1.015107858;2.383957301;1.250314555;-0.277389308;1.250314555;5.22E-02;1.250314555;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00001099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;7;0;12;0;11;0;0.995825608;0.378187749;0.145639533;4.37E-02;2.097231741;3.36E-04;-1.76E-02;-6.03E-03;1.14E-03;18.02113271;78.66927796;393.2178483;1.716551098;-16.44007817
2013-03-23T030000_AIU-0685.ghg;23.03.2013;3:30;82.145;F;36000;36000;0.271816586;1;1.00E-02;-19.58923067;1;1.659667717;1.498297982;1;0.5871418;0.179617769;4;0.380009572;3.28E-02;1;1.29E-02;-1.35E-02;-4.40E-02;-2.65E-02;-9.63E-04;1.80E-11;7.74E-14;17.98540892;392.4773756;393.141653;0.4;F;77.42944098;1.689664323;1.692524121;0.25;T;259.3492534;259.2102727;99318.34664;1.334005315;1005.925388;2.17E-02;1.40E-03;167.7696801;208.1263472;1.05E-03;80.60953475;40.35666701;256.5884063;-1.419809838;0.562180622;9.37E-02;1.529932103;-3.23E-15;9.99E-16;1.529932103;6.283339075;21.60133052;158.3986695;3.512356623;-9999;0.448306594;0.613729296;408.5113316;3.41E-03;-13.07432227;-3.26E-02;kljun_04;34.33594037;-5.210611419;11.78641722;29.34984539;44.76036609;62.77704987;94.05146019;0.26810679;1.013837009;-19.24585786;1.01503617;1.209129357;1.239154416;0.144951886;1.239154416;2.65E-02;1.239154416;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00001099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;46;37;6;1;16;0;0.615467988;0.388485259;0.223505345;2.10E-02;1.112976546;3.16E-04;-1.43E-02;3.15E-03;5.76E-04;17.98685112;77.43562772;392.477339;1.689663859;-16.63042634
2013-03-23T033000_AIU-0685.ghg;23.03.2013;4:00;82.166;F;36000;36000;0.283730338;1;1.06E-02;-17.49824528;1;1.452813359;0.799087771;2;0.514166621;-1.113823157;6;0.737200813;1.75E-02;2;1.13E-02;-0.153360632;-2.55E-02;6.16E-02;-5.59E-04;1.34E-10;5.70E-13;18.06971415;394.1966277;394.8576455;0.4;F;76.73809692;1.674066273;1.67687347;0.25;T;259.2010367;259.0634171;99318.34664;1.334769386;1005.916219;2.17E-02;1.39E-03;166.2217461;205.6412315;1.04E-03;80.83094276;39.41948538;256.4777885;-1.459472118;0.663210927;9.68E-02;1.606015073;-1.41E-14;7.42E-15;1.606015073;5.833597433;24.43791945;155.5620806;3.456720113;-9999;0.457925836;0.669552882;487.4001379;2.86E-03;-21.89777633;-2.85E-02;kljun_04;34.46990997;-5.230941823;11.83240465;29.46436059;44.935009;63.02198903;94.41842368;0.279895896;1.01369953;-17.21536577;1.014978204;0.643981777;1.240854632;-0.897625821;1.240854632;1.41E-02;1.240854632;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00001099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;8;20;5;0;5;0;0.669275948;0.438889399;0.230940417;1.87E-02;1.164605102;2.80E-04;-1.28E-02;-1.95E-02;3.07E-04;18.07116521;76.74415879;394.1965806;1.674065826;-16.74166495
2013-03-23T040000_AIU-0685.ghg;23.03.2013;4:30;82.187;F;36000;36000;0.21775483;1;8.31E-03;-23.826085;1;1.965050931;2.243387521;4;0.672985142;-0.5724771;4;0.607388734;4.91E-02;4;1.47E-02;-5.60E-02;-3.03E-02;3.40E-02;-6.65E-04;-3.41E-12;-1.43E-14;18.11846085;395.1435534;395.7988108;5.00E-02;F;75.91084983;1.655531515;1.658276845;2.45;F;259.1458876;259.00982;99318.34664;1.335054936;1005.905994;2.17E-02;1.38E-03;164.3823564;204.7408995;1.03E-03;80.28799173;40.35854302;256.3451396;-1.281124453;0.530530352;9.94E-02;1.390188386;-2.77E-14;-1.88E-16;1.390188386;5.083779744;22.49508418;157.5049158;4.100432147;-9999;0.401025232;0.532353164;240.4117783;5.80E-03;-10.62058373;-4.42E-02;kljun_04;34.65544812;-5.259097954;11.89609389;29.62295582;45.17687672;63.36121195;94.92664142;0.214705185;1.014203868;-23.38503965;1.015264462;1.812519144;1.237717973;-0.462526288;1.237717973;3.97E-02;1.237717973;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;31;46;2;3;21;0;0.532901491;0.357051844;0.174752994;3.02E-02;1.097170665;5.65E-04;-1.74E-02;-1.01E-02;8.63E-04;18.11990272;75.91682805;395.143516;1.655530657;-16.87506935
2013-03-23T043000_AIU-0685.ghg;23.03.2013;5:00;82.208;F;36000;36000;0.18208053;1;7.01E-03;-18.23054343;1;1.775347171;0.243769429;6;-9999;1.71E-03;6;0.186221395;5.34E-03;6;-9999;-5.81E-02;-2.93E-02;-9.39E-03;-6.41E-04;5.26E-11;2.18E-13;18.11031031;394.8817472;395.5294884;0.4;F;75.10718794;1.637655959;1.640342275;0.25;T;259.0887617;258.9541923;99318.34664;1.335350742;1005.896114;2.17E-02;1.36E-03;162.6083653;203.8101832;1.02E-03;79.78422018;41.20181789;256.2159443;-1.309898169;0.44715159;7.49E-02;1.38614098;4.36E-15;2.90E-15;1.38614098;4.646574782;18.84803822;161.1519618;3.097218192;-9999;0.366664818;0.4632617;240.1596857;5.80E-03;-74.78601185;-3.70E-02;kljun_04;34.27031777;-5.200652937;11.7638911;29.29375218;44.67482041;62.65707084;93.87170972;0.179528678;1.01421417;-17.95535588;1.015269588;0.196963974;1.237634603;1.38E-03;1.237634603;4.31E-03;1.237634603;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00001099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;7;36;0;5;23;0;0.46596835;0.310326257;0.150228793;3.15E-02;0.841733048;3.76E-04;-1.34E-02;3.00E-05;9.37E-05;18.11173749;75.11310646;394.8816605;1.63765544;-17.00498166
2013-03-23T050000_AIU-0685.ghg;23.03.2013;5:30;82.229;F;36000;36000;0.211861867;1;8.83E-03;-24.28261206;1;2.0220756;1.913268163;1;0.491633845;-1.245817598;4;0.523052501;4.19E-02;1;1.08E-02;5.84E-04;-1.89E-02;1.20E-02;-4.14E-04;2.27E-10;9.34E-13;18.12207115;395.216268;395.8599815;0.25;T;74.56311044;1.626114035;1.628762589;2.45;F;259.0883721;258.954751;99318.34664;1.335353682;1005.889933;2.17E-02;1.35E-03;161.4629207;203.8195276;1.01E-03;79.21857272;42.35660692;256.1318536;-1.311001811;0.646815512;7.15E-02;1.463628599;7.63E-14;1.25E-14;1.463628599;4.766499893;26.26057932;153.7394207;2.800183878;-9999;0.395544721;0.571964665;226.3510947;6.16E-03;-12.69169295;-4.57E-02;kljun_04;34.39246874;-5.219189818;11.80582158;29.398165;44.83405653;62.88040177;94.20630016;0.208923597;1.01406385;-23.8497403;1.015228992;1.542718241;1.24019287;-1.004535366;1.24019287;3.38E-02;1.24019287;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;18;24;6;1;23;0;0.567329544;0.403322024;0.173277763;3.48E-02;0.916937367;3.81E-04;-1.78E-02;-2.18E-02;7.34E-04;18.12349569;74.56894512;395.216179;1.626113536;-17.09094002
2013-03-23T053000_AIU-0685.ghg;23.03.2013;6:00;82.249;T;36000;36000;0.152373527;5;6.74E-03;-22.33398917;5;1.607998272;1.353730693;5;0.467602949;-0.346794712;6;0.484779323;2.96E-02;5;1.02E-02;-6.52E-02;7.78E-03;6.06E-02;1.70E-04;6.53E-11;2.68E-13;18.20227135;396.9058171;397.5541745;0.25;T;74.79218848;1.630865407;1.633529474;0.25;T;259.0262998;258.8923206;99318.34664;1.335673298;1005.892143;2.17E-02;1.36E-03;161.9344578;202.7794231;1.01E-03;79.8574408;40.84496535;256.166535;-1.179189815;0.509280951;6.82E-02;1.286275111;-1.78E-14;3.59E-15;1.286275111;4.79966988;23.35906004;156.64094;3.038248106;-9999;0.335318479;0.479556841;149.933114;9.29E-03;-16.49810356;-4.96E-02;kljun_04;36.39214118;-5.522647827;12.49224442;31.10745493;47.44083153;66.53644076;99.68371279;0.150181079;1.014598699;-21.94556223;1.015572818;1.092922457;1.238633797;-0.279981632;1.238633797;2.39E-02;1.238633797;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF01000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;36;39;2;2;4;0;0.447139545;0.403854152;0.108119986;3.63E-02;0.841007786;3.06E-04;-1.63E-02;-6.08E-03;5.20E-04;18.20368212;74.79798485;396.9057726;1.630864961;-17.05719633
2013-03-23T060000_AIU-0685.ghg;23.03.2013;6:30;82.27;T;36000;36000;0.183224169;1;7.29E-03;-18.93527069;2;1.617713601;1.523541265;4;0.365206533;-0.102162647;7;-9999;3.34E-02;4;8.00E-03;-0.170120291;-2.23E-02;-3.59E-02;-4.89E-04;-3.15E-10;-1.28E-12;18.16254548;395.9062187;396.5475354;0.25;T;74.19278006;1.617250348;1.619870084;2.45;F;258.8624016;258.7296244;99318.34664;1.336520077;1005.883984;2.17E-02;1.34E-03;160.5832641;200.0911679;1.01E-03;80.25504866;39.50790374;256.0669124;-1.326403106;0.529539285;6.00E-02;1.429459696;-6.32E-14;-1.73E-14;1.429459696;5.200428928;21.7633435;158.2366565;2.404954621;-9999;0.367669728;0.484251612;233.1268051;5.98E-03;-12.42845936;-3.83E-02;kljun_04;34.23758545;-5.195685681;11.75265516;29.26577309;44.63215052;62.59722571;93.78205083;0.180672159;1.014125087;-18.59609263;1.015242582;1.229634738;1.239019375;-8.25E-02;1.239019375;2.69E-02;1.239019375;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF1;12;24;5;2;2;0;0.49663728;0.320451276;0.151414668;4.05E-02;0.26004805;1.97E-04;-1.38E-02;-1.79E-03;5.84E-04;18.16395825;74.19848421;395.9061711;1.617249971;-17.15764851
2013-03-23T063000_AIU-0685.ghg;23.03.2013;7:00;82.291;T;36000;36000;0.246348529;1;1.05E-02;-38.59425455;1;2.881235058;1.261886372;2;0.426902122;0.35689021;7;0.638766588;2.76E-02;2;9.35E-03;-0.291182617;-2.03E-02;5.29E-02;-4.45E-04;8.50E-11;3.43E-13;18.25282099;397.3772105;398.0159746;0.25;T;73.71689795;1.604870573;1.607450322;0.25;T;258.5830667;258.4514477;99318.34664;1.337964857;1005.875909;2.16E-02;1.34E-03;159.354653;195.5685381;9.99E-04;81.48276536;36.21388509;255.9756752;-1.301771712;0.617710392;7.68E-02;1.442939289;4.11E-15;4.66E-15;1.442939289;5.291032847;25.38504773;154.6149523;3.050949226;-9999;0.426085984;0.548368169;178.0154679;7.83E-03;-30.58457197;-6.73E-02;kljun_04;35.67555307;-5.413902815;12.24626291;30.49492618;46.50668654;65.22628914;97.72086692;0.242906537;1.014170023;-37.9773668;1.01533853;1.016491361;1.241413769;0.287486911;1.241413769;2.23E-02;1.241413769;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;10;27;5;0;18;0;0.593533257;0.319727726;0.183475354;6.36E-02;0.897159021;1.59E-04;-2.82E-02;6.23E-03;4.82E-04;18.25427821;73.72269849;397.3771538;1.604870282;-17.25031354
2013-03-23T070000_AIU-0685.ghg;23.03.2013;7:30;82.312;T;36000;36000;0.246753805;1;9.97E-03;-31.56901959;1;2.558193955;1.817436246;1;0.414735572;0.318473329;1;0.409485505;3.98E-02;1;9.08E-03;2.49E-02;-2.41E-03;2.87E-02;-5.27E-05;7.08E-12;2.85E-14;18.29221968;398.1747676;398.8142274;0.45;F;73.66060595;1.603402713;1.605977742;2.4;F;258.6067936;258.4752829;99318.34664;1.337842219;1005.875245;2.16E-02;1.33E-03;159.2089769;195.9524436;9.98E-04;81.24878367;36.7434666;255.9648156;-1.354701484;0.68841726;6.75E-02;1.521080209;2.73E-14;3.87E-16;1.521080209;4.966733631;26.93826446;153.0617355;2.541826282;-9999;0.426497718;0.601394332;218.2617573;6.38E-03;-17.37008363;-5.50E-02;kljun_04;35.22040122;-5.344831767;12.09002401;30.10586923;45.91335015;64.39412641;96.4741355;0.243353906;1.013971008;-31.03523736;1.015210936;1.463139483;1.242148317;0.256389132;1.242148317;3.20E-02;1.242148317;HF00000099;HF00000099;HF00000099;HF00000099;HF00001099;SF00001099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;7;18;1;0;43;0;0.629483188;0.3834786;0.189826876;5.20E-02;0.420223175;1.70E-04;-2.31E-02;5.56E-03;6.95E-04;18.29367718;73.6663555;398.1747322;1.603402372;-17.26330578
2013-03-23T073000_AIU-0685.ghg;23.03.2013;8:00;82.333;T;36000;36000;0.238024345;1;8.43E-03;-10.33058596;1;1.330073095;0.254741689;4;0.558056411;-1.112318454;4;0.693789848;5.58E-03;4;1.22E-02;4.97E-02;2.51E-02;3.19E-02;5.50E-04;3.81E-11;1.54E-13;18.31300242;399.0624786;399.7094959;0.25;T;74.2831148;1.618718942;1.621343441;2.4;F;258.6556014;258.5228099;99318.34664;1.337588533;1005.883694;2.17E-02;1.35E-03;160.7290117;196.7199329;1.01E-03;81.70448687;35.99092115;256.0776942;-1.420524863;0.45460066;0.105028068;1.495186792;1.02E-14;2.08E-15;1.495186792;4.756742048;17.74586815;162.2541318;4.028008285;-9999;0.418950259;0.532854592;632.1966274;2.20E-03;-40.55318155;-1.83E-02;kljun_04;33.82802034;-5.133532595;11.61206471;28.91568299;44.09824103;61.84841007;92.66018854;0.234772629;1.013850491;-10.17251056;1.014985052;0.205964039;1.236826049;-0.899332978;1.236826049;4.51E-03;1.236826049;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00001099;HF00000000;SF00000000;HF0100;SF0100;HF0;HF0;13;34;1;1;8;0;0.506017634;0.357089659;0.20260189;1.76E-02;1.171439031;3.48E-04;-7.56E-03;-1.95E-02;9.78E-05;18.31445367;74.28893684;399.0624011;1.618718426;-17.15083637
2013-03-23T080000_AIU-0685.ghg;23.03.2013;8:30;82.354;T;36000;36000;0.209181372;1;7.45E-03;-3.697784307;7;0.864015021;1.766357333;4;0.516183826;0.754121953;4;0.732227481;3.87E-02;4;1.13E-02;0.112466341;2.00E-02;0.122448325;4.37E-04;2.75E-10;1.11E-12;18.44991115;402.4726955;403.1301615;0.35;F;74.76285417;1.630902566;1.633566755;2.35;F;258.7641734;258.6303266;99318.34664;1.337026324;1005.890778;2.17E-02;1.36E-03;161.9381456;198.4661266;1.01E-03;81.59485367;36.52798101;256.1668058;-1.469320915;0.414639921;0.103935933;1.530239489;-2.85E-14;1.49E-14;1.530239489;4.649296194;15.75897819;164.2410218;3.894605164;-9999;0.392851622;0.524627051;1456.24645;9.57E-04;-2.093452008;-7.00E-03;kljun_04;33.87088686;-5.140037756;11.6267794;28.95232465;44.15412188;61.92678375;92.77760659;0.206346477;1.013738516;-3.570543709;1.014894196;1.428563581;1.236456926;0.60990556;1.236456926;3.13E-02;1.236456926;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;13;33;2;1;18;0;0.513947952;0.357723429;0.177582721;1.05E-02;1.715813098;3.60E-04;-2.65E-03;1.32E-02;6.79E-04;18.45137098;74.76869806;402.472652;1.630902017;-17.06093456
2013-03-23T083000_AIU-0685.ghg;23.03.2013;9:00;82.374;T;36000;36000;0.247656957;1;1.19E-02;4.491460295;2;1.87034145;4.076384755;4;0.86889871;-1.103797039;4;0.671083979;8.93E-02;4;1.90E-02;7.86E-02;4.50E-02;-2.42E-02;9.86E-04;9.07E-11;3.74E-13;18.38863054;401.7994073;402.466849;0.25;T;75.89676393;1.65837661;1.661131391;0.25;T;258.8415969;258.7054557;99318.34664;1.336624178;1005.905893;2.17E-02;1.38E-03;164.6647051;199.694493;1.03E-03;82.45831046;35.02978799;256.3655873;-1.338643983;0.715199378;6.34E-02;1.519046573;2.27E-14;4.93E-15;1.519046573;6.103500282;28.11432146;151.8856785;2.393540078;-9999;0.426585784;0.673188059;-1535.056603;-9.08E-04;1.101824426;7.83E-03;kljun_04;37.04692789;-5.622014235;12.71701151;31.66715675;48.29441212;67.73359969;101.477275;0.243232762;1.018189141;4.590905482;1.018153404;3.380283752;1.205929755;-0.915307907;1.205929755;7.40E-02;1.205929755;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;15;21;3;2;3;0;0.776080464;0.402939269;0.167356384;1.20E-02;1.414862886;7.28E-04;3.41E-03;-1.99E-02;1.61E-03;18.39009462;75.90282185;401.7993775;1.658375784;-16.86488451
2013-03-23T090000_AIU-0685.ghg;23.03.2013;9:30;82.395;T;36000;36000;0.237215899;1;8.95E-03;5.786218541;1;1.080770708;4.263328922;1;0.765910779;-0.835141598;7;0.879064002;9.34E-02;1;1.68E-02;0.317475949;1.97E-02;3.01E-02;4.31E-04;-6.02E-11;-2.50E-13;18.39508835;402.639568;403.3132592;0.25;T;76.31392343;1.670391823;1.6731867;2.35;F;259.1466909;259.0094021;99318.34664;1.335049598;1005.913956;2.17E-02;1.39E-03;165.8570954;204.7338709;1.04E-03;81.01106798;38.87677557;256.451596;-1.32850286;0.608117569;8.70E-02;1.463655556;1.71E-15;-3.27E-15;1.463655556;4.740340701;24.59577378;155.4042262;3.405824809;-9999;0.4176835;0.564241025;-1118.51409;-1.25E-03;1.357206692;1.03E-02;kljun_04;34.07557336;-5.171099722;11.69704165;29.1272876;44.42095141;62.30101596;93.33827464;0.232912094;1.018478238;5.87088184;1.018322274;3.538256105;1.20492378;-0.693107408;1.20492378;7.75E-02;1.20492378;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF0000;SF0000;HF0;HF0;21;35;1;10;15;0;0.572658617;0.358082428;0.197741004;1.00E-02;2.115481626;7.10E-04;4.37E-03;-1.51E-02;1.68E-03;18.39651556;76.31980422;402.6396012;1.670390999;-16.77817275
2013-03-23T093000_AIU-0685.ghg;23.03.2013;10:00;82.416;T;36000;36000;0.227638196;1;1.21E-02;0.482183633;6;-9999;5.187351413;1;1.298820108;3.763216987;2;1.246928488;0.113700438;1;2.85E-02;0.813568592;-4.35E-02;5.31E-02;-9.52E-04;-5.71E-11;-2.32E-13;18.41867174;404.1244157;404.7897877;0.45;F;74.91662887;1.643747133;1.646453486;0.25;T;259.9261552;259.790649;99318.34664;1.331048207;1005.904099;2.18E-02;1.36E-03;163.2128629;218.2125467;1.02E-03;74.79536139;54.99968378;256.2601092;-1.566598558;1.182549543;4.48E-03;1.962823092;-4.87E-14;-3.10E-15;1.962823092;5.864403778;37.04739119;142.9526088;0.130632532;-9999;0.410145443;0.78740966;-12708.53986;-1.10E-04;9.30E-02;8.78E-04;kljun_04;36.93303889;-5.60473114;12.6779171;31.56980615;48.14594632;67.52537428;101.1653154;0.223907977;1.016659604;0.699108137;1.017350411;4.267916935;1.215429328;3.096203867;1.215429328;9.35E-02;1.215429328;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00100099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;12;4;10;9;7;0;0.922091307;0.496827265;0.155900748;8.94E-03;4.81795756;2.21E-03;5.22E-04;6.75E-02;2.04E-03;18.42007186;74.92219564;404.1243373;1.643744775;-16.97198664
2013-03-23T100000_AIU-0685.ghg;23.03.2013;10:30;82.437;T;36000;36000;0.39687165;1;1.52E-02;-0.122964722;7;1.210268683;9.931265455;1;1.777802296;1.421260292;8;1.82172922;0.217792332;1;3.90E-02;0.566116952;1.13E-02;-3.24E-02;2.48E-04;1.09E-10;4.45E-13;18.33006762;403.2169726;403.8836686;0.4;F;75.04069095;1.650712963;1.653442322;0.25;T;260.4717784;260.3354126;99318.34664;1.328259434;1005.911126;2.18E-02;1.36E-03;163.9041597;228.0748494;1.03E-03;71.86419725;64.17068976;256.3104369;-1.69593874;1.070342503;6.06E-02;2.006368938;4.39E-14;5.94E-15;2.006368938;5.770923246;32.25688263;147.7431174;1.731443992;-9999;0.542145439;0.962943846;115096.7956;1.21E-05;-1.24E-02;-1.70E-04;kljun_04;35.93202065;-5.45282276;12.33429993;30.71415081;46.84101793;65.69519367;98.42337135;0.39040424;1.016565932;0.310399867;1.017311565;8.164025512;1.216466734;1.168351137;1.216466734;0.179036816;1.216466734;HF00000099;HF00000099;HF00000099;HF00000099;HF00000099;SF00000099;HF00000000;SF00000000;HF1000;SF1000;HF0;HF0;13;9;0;4;0;0;1.088975698;0.545144074;0.29176792;7.24E-03;5.914047386;2.27E-03;2.32E-04;2.55E-02;3.91E-03;18.33148897;75.04800905;403.2169194;1.650710607;-16.92074653
